content_length,follower_count,ER,hour,description_score,hashtag_count,hashtag_quality_score,day_sin,day_cos,content_type_mixed,content_type_text,content_type_video
23,484012.0,0.02475145244332785,23,0.323,1.0,0.393,0.0,1.0,0,0,1
146,790666.0,0.015345291184899818,2,0.406,2.0,0.173,0.7818314824680298,0.6234898018587336,0,0,0
440,15084.0,0.8080747812251392,4,0.175,0.0,0.0,0.7818314824680298,0.6234898018587336,0,1,0
158,96150.0,0.12466978679147166,8,0.223,0.0,0.0,0.7818314824680298,0.6234898018587336,0,0,1
164,558647.0,0.021632623105467316,13,0.322,4.0,0.353,0.7818314824680298,0.6234898018587336,0,0,0
97,983734.0,0.012349883200133369,14,0.297,3.0,0.238,0.7818314824680298,0.6234898018587336,0,0,0
145,233702.0,0.051685479799060345,14,0.309,1.0,0.153,0.7818314824680298,0.6234898018587336,0,0,1
474,396401.0,0.030701234356119184,19,0.146,4.0,0.317,0.7818314824680298,0.6234898018587336,0,0,1
348,40636.0,0.29744561472585884,20,0.155,3.0,0.238,0.7818314824680298,0.6234898018587336,0,0,1
118,913012.0,0.01335798434193636,23,0.399,1.0,0.127,0.7818314824680298,0.6234898018587336,0,0,1
166,418962.0,0.02898592235095307,1,0.246,3.0,0.34,0.9749279121818236,-0.22252093395631434,1,0,0
101,533128.0,0.02288005882264672,1,0.304,0.0,0.0,0.9749279121818236,-0.22252093395631434,0,0,0
136,499941.0,0.024122846495886516,5,0.277,2.0,0.193,0.9749279121818236,-0.22252093395631434,0,0,0
577,258338.0,0.04707785923867182,6,0.371,5.0,0.415,0.9749279121818236,-0.22252093395631434,0,0,1
279,777122.0,0.015764577505205102,6,0.224,4.0,0.313,0.9749279121818236,-0.22252093395631434,0,0,1
238,214999.0,0.05646537890873911,12,0.494,4.0,0.362,0.9749279121818236,-0.22252093395631434,0,0,1
70,340411.0,0.03559814459579743,15,0.246,0.0,0.0,0.9749279121818236,-0.22252093395631434,0,0,1
334,544990.0,0.02239307143250335,16,0.165,4.0,0.3,0.9749279121818236,-0.22252093395631434,0,0,1
120,97771.0,0.12347219523171493,17,0.364,0.0,0.0,0.9749279121818236,-0.22252093395631434,0,0,0
190,970481.0,0.012418584186604374,19,0.41,3.0,0.26,0.9749279121818236,-0.22252093395631434,0,0,1
446,737280.0,0.016459147135416668,21,0.218,2.0,0.187,0.9749279121818236,-0.22252093395631434,0,0,0
67,659792.0,0.01824059703664185,1,0.276,1.0,0.127,0.43388373911755823,-0.900968867902419,1,0,0
471,249035.0,0.048290400947657956,2,0.282,0.0,0.0,0.43388373911755823,-0.900968867902419,0,0,1
128,147069.0,0.08172354473070463,4,0.276,3.0,0.318,0.43388373911755823,-0.900968867902419,1,0,0
220,14972.0,0.812316323804435,7,0.376,5.0,0.377,0.43388373911755823,-0.900968867902419,0,0,1
74,43560.0,0.2775482093663912,8,0.089,1.0,0.127,0.43388373911755823,-0.900968867902419,0,1,0
321,431793.0,0.027682245890970906,13,0.421,1.0,0.14,0.43388373911755823,-0.900968867902419,0,0,1
307,356119.0,0.03425821144055779,18,0.202,4.0,0.42,0.43388373911755823,-0.900968867902419,1,0,0
100,596932.0,0.02050317289071452,18,0.354,2.0,0.193,0.43388373911755823,-0.900968867902419,0,0,0
166,410287.0,0.029679224542820026,21,0.314,0.0,0.0,0.43388373911755823,-0.900968867902419,0,0,0
114,719716.0,0.016910837052392887,22,0.318,1.0,0.14,0.43388373911755823,-0.900968867902419,0,0,0
159,193771.0,0.06272868489092795,23,0.412,4.0,0.433,0.43388373911755823,-0.900968867902419,0,1,0
206,732840.0,0.01667485399268599,2,0.343,3.0,0.336,-0.433883739117558,-0.9009688679024191,1,0,0
239,191200.0,0.06332635983263599,3,0.278,4.0,0.37,-0.433883739117558,-0.9009688679024191,0,0,0
104,511756.0,0.023655804719436607,3,0.292,0.0,0.0,-0.433883739117558,-0.9009688679024191,0,0,0
224,163307.0,0.07316281604585229,4,0.067,5.0,0.369,-0.433883739117558,-0.9009688679024191,0,1,0
319,191512.0,0.06360959104390325,6,0.277,3.0,0.233,-0.433883739117558,-0.9009688679024191,0,0,1
111,387940.0,0.03178584317162448,7,0.361,3.0,0.398,-0.433883739117558,-0.9009688679024191,0,0,1
188,949761.0,0.012762158058711613,8,0.201,4.0,0.307,-0.433883739117558,-0.9009688679024191,0,1,0
461,831529.0,0.014514226202573813,10,0.133,5.0,0.372,-0.433883739117558,-0.9009688679024191,0,1,0
110,888869.0,0.013643180266158456,15,0.34,1.0,0.113,-0.433883739117558,-0.9009688679024191,0,0,1
30,891630.0,0.013720938057265906,17,0.22,3.0,0.242,-0.433883739117558,-0.9009688679024191,0,0,0
109,131210.0,0.0935828061885527,20,0.183,1.0,0.1,-0.433883739117558,-0.9009688679024191,0,0,1
313,222736.0,0.053273830902952374,22,0.313,3.0,0.229,-0.433883739117558,-0.9009688679024191,0,0,0
491,508351.0,0.02392834871968384,0,0.323,4.0,0.36,-0.9749279121818236,-0.2225209339563146,0,0,1
42,229596.0,0.0530192163626544,1,0.219,3.0,0.344,-0.9749279121818236,-0.2225209339563146,0,0,1
138,606573.0,0.019733816045224565,2,0.385,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0,0,1
167,38365.0,0.31669490420956603,4,0.291,1.0,0.127,-0.9749279121818236,-0.2225209339563146,1,0,0
50,756242.0,0.015702645449472523,5,0.215,1.0,0.113,-0.9749279121818236,-0.2225209339563146,0,0,1
84,210257.0,0.056930328122250386,6,0.152,1.0,0.113,-0.9749279121818236,-0.2225209339563146,0,0,0
341,753410.0,0.016015184295403564,7,0.291,2.0,0.193,-0.9749279121818236,-0.2225209339563146,0,0,1
459,323714.0,0.03673613127637359,9,0.269,2.0,0.187,-0.9749279121818236,-0.2225209339563146,1,0,0
245,88618.0,0.13551422961475096,11,0.387,4.0,0.31,-0.9749279121818236,-0.2225209339563146,0,0,1
81,274640.0,0.04411229245557821,18,0.313,4.0,0.38,-0.9749279121818236,-0.2225209339563146,0,0,1
56,636877.0,0.019038213030145537,19,0.26,1.0,0.087,-0.9749279121818236,-0.2225209339563146,0,0,1
471,878094.0,0.013849314538079067,19,0.351,5.0,0.404,-0.9749279121818236,-0.2225209339563146,0,1,0
78,117221.0,0.10220864862098088,23,0.325,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0,0,1
90,594875.0,0.020651397352384956,0,0.3,0.0,0.0,-0.7818314824680299,0.6234898018587334,0,0,1
58,468201.0,0.026144754069299298,3,0.369,1.0,0.367,-0.7818314824680299,0.6234898018587334,0,0,0
138,964389.0,0.012706490845499067,4,0.136,3.0,0.238,-0.7818314824680299,0.6234898018587334,0,0,1
197,414362.0,0.029389760644074506,4,0.157,1.0,0.1,-0.7818314824680299,0.6234898018587334,0,0,1
177,556201.0,0.021866195853657223,5,0.282,1.0,0.113,-0.7818314824680299,0.6234898018587334,0,0,1
92,696930.0,0.017373337350953467,11,0.213,5.0,0.42,-0.7818314824680299,0.6234898018587334,0,0,1
314,968897.0,0.012411019953617361,11,0.459,2.0,0.173,-0.7818314824680299,0.6234898018587334,0,0,1
552,63134.0,0.18937498020084265,14,0.301,2.0,0.457,-0.7818314824680299,0.6234898018587334,0,0,0
347,848127.0,0.014120526760732768,14,0.109,1.0,0.14,-0.7818314824680299,0.6234898018587334,0,0,1
191,148405.0,0.08297564098244668,16,0.193,1.0,0.113,-0.7818314824680299,0.6234898018587334,0,0,1
116,445837.0,0.026617351184401474,20,0.346,0.0,0.0,-0.7818314824680299,0.6234898018587334,0,0,0
245,299262.0,0.04072017162219059,21,0.376,3.0,0.34,-0.7818314824680299,0.6234898018587334,0,0,1
144,909945.0,0.012996389891696752,0,0.363,1.0,0.367,0.0,1.0,0,0,0
373,729142.0,0.016645591668015283,0,0.264,1.0,0.367,0.0,1.0,0,0,1
109,726880.0,0.016376843495487563,0,0.44,4.0,0.445,0.0,1.0,0,0,1
425,668262.0,0.01846132205631923,1,0.124,3.0,0.318,0.0,1.0,0,0,1
424,439248.0,0.027094033438968417,2,0.128,1.0,0.127,0.0,1.0,0,0,1
166,999696.0,0.011929626606488372,4,0.303,3.0,0.327,0.0,1.0,0,0,1
432,815102.0,0.01491101727145805,4,0.12,4.0,0.31,0.0,1.0,0,0,0
18,117307.0,0.10135797522739479,5,0.292,0.0,0.0,0.0,1.0,0,0,1
48,294693.0,0.04138204843684784,6,0.538,3.0,0.416,0.0,1.0,1,0,0
152,231010.0,0.05337431280031168,6,0.445,1.0,0.407,0.0,1.0,0,0,0
246,707709.0,0.017019707252557196,8,0.345,5.0,0.404,0.0,1.0,0,0,1
375,445332.0,0.02726505169177153,8,0.291,3.0,0.313,0.0,1.0,0,1,0
41,865864.0,0.01389132704443192,10,0.334,5.0,0.531,0.0,1.0,1,0,0
153,488317.0,0.02510254609198533,10,0.247,1.0,0.153,0.0,1.0,1,0,0
312,102393.0,0.11764476087232525,11,0.344,2.0,0.18,0.0,1.0,0,0,1
121,856174.0,0.014045042246085491,12,0.262,3.0,0.32,0.0,1.0,0,0,1
102,609696.0,0.019901721513672387,13,0.203,5.0,0.513,0.0,1.0,0,0,0
172,671524.0,0.0181467825423961,13,0.159,1.0,0.127,0.0,1.0,0,1,0
53,137738.0,0.08842875604408369,14,0.149,0.0,0.0,0.0,1.0,0,0,0
19,904620.0,0.013194490504300148,14,0.181,4.0,0.37,0.0,1.0,1,0,0
102,747414.0,0.01638315578782308,18,0.162,2.0,0.167,0.0,1.0,0,0,1
504,524455.0,0.02306966279280396,20,0.265,5.0,0.433,0.0,1.0,0,0,0
161,973555.0,0.012309525399181351,23,0.22,5.0,0.353,0.0,1.0,0,1,0
169,824929.0,0.014557616473660157,0,0.233,5.0,0.356,0.7818314824680298,0.6234898018587336,0,0,1
101,854412.0,0.014428636301924598,2,0.354,3.0,0.238,0.7818314824680298,0.6234898018587336,0,0,1
438,320486.0,0.03772395674070006,3,0.337,5.0,0.353,0.7818314824680298,0.6234898018587336,0,1,0
75,514845.0,0.023546892754129883,4,0.133,3.0,0.238,0.7818314824680298,0.6234898018587336,0,0,0
84,324561.0,0.036794316014555045,7,0.283,2.0,0.337,0.7818314824680298,0.6234898018587336,0,0,1
75,903497.0,0.013354775942808886,17,0.325,2.0,0.2,0.7818314824680298,0.6234898018587336,1,0,0
581,17208.0,0.7024639702463971,17,0.271,0.0,0.0,0.7818314824680298,0.6234898018587336,0,1,0
81,792561.0,0.015380519606692735,20,0.324,5.0,0.425,0.7818314824680298,0.6234898018587336,0,0,1
192,492220.0,0.02398724147738816,20,0.25,0.0,0.0,0.7818314824680298,0.6234898018587336,0,1,0
453,776054.0,0.015751481211359004,20,0.347,0.0,0.0,0.7818314824680298,0.6234898018587336,0,1,0
48,501988.0,0.023767500418336692,0,0.23,2.0,0.193,0.9749279121818236,-0.22252093395631434,0,0,1
275,458157.0,0.026377420840454253,1,0.303,5.0,0.359,0.9749279121818236,-0.22252093395631434,0,0,1
33,268069.0,0.045514401142989304,1,0.323,5.0,0.359,0.9749279121818236,-0.22252093395631434,0,0,0
277,341259.0,0.035295772419188944,1,0.192,4.0,0.38,0.9749279121818236,-0.22252093395631434,0,0,1
432,675166.0,0.01768009645035443,6,0.248,2.0,0.167,0.9749279121818236,-0.22252093395631434,0,0,1
36,677965.0,0.01770150376494362,9,0.277,1.0,0.127,0.9749279121818236,-0.22252093395631434,0,0,0
123,957537.0,0.012688804714595886,11,0.182,3.0,0.416,0.9749279121818236,-0.22252093395631434,0,0,1
577,987053.0,0.012085470587698937,16,0.288,0.0,0.0,0.9749279121818236,-0.22252093395631434,0,0,1
85,443494.0,0.02758549157373042,18,0.254,2.0,0.3,0.9749279121818236,-0.22252093395631434,0,0,0
64,683811.0,0.017656925670982187,0,0.178,1.0,0.113,0.43388373911755823,-0.900968867902419,0,0,0
267,863124.0,0.014099943924627285,1,0.513,3.0,0.273,0.43388373911755823,-0.900968867902419,0,0,1
99,626243.0,0.019399817642672252,2,0.254,2.0,0.207,0.43388373911755823,-0.900968867902419,1,0,0
98,423472.0,0.029029073941134242,3,0.454,2.0,0.187,0.43388373911755823,-0.900968867902419,0,0,1
354,557520.0,0.021608193428038457,4,0.158,3.0,0.327,0.43388373911755823,-0.900968867902419,0,0,1
35,950977.0,0.012700622622839459,4,0.291,5.0,0.42,0.43388373911755823,-0.900968867902419,0,0,0
189,552811.0,0.021812156415121985,4,0.194,0.0,0.0,0.43388373911755823,-0.900968867902419,0,0,1
129,589403.0,0.020688730800487953,6,0.248,1.0,0.14,0.43388373911755823,-0.900968867902419,0,0,1
198,250097.0,0.04843320791532885,6,0.367,2.0,0.193,0.43388373911755823,-0.900968867902419,0,0,1
494,350090.0,0.0343026079008255,7,0.299,2.0,0.193,0.43388373911755823,-0.900968867902419,0,0,1
353,894588.0,0.013464298649210586,10,0.124,5.0,0.468,0.43388373911755823,-0.900968867902419,0,0,0
239,91005.0,0.1334651942200978,12,0.48,2.0,0.327,0.43388373911755823,-0.900968867902419,1,0,0
325,941242.0,0.012726801396452773,18,0.369,2.0,0.313,0.43388373911755823,-0.900968867902419,0,0,1
183,355551.0,0.03450981715703232,18,0.185,3.0,0.416,0.43388373911755823,-0.900968867902419,0,0,1
55,730056.0,0.016683651665077747,21,0.363,1.0,0.1,0.43388373911755823,-0.900968867902419,0,0,1
38,120049.0,0.10003415272097227,22,0.195,3.0,0.238,0.43388373911755823,-0.900968867902419,0,0,1
136,874368.0,0.013839710510906163,0,0.226,3.0,0.34,-0.433883739117558,-0.9009688679024191,0,0,1
256,761793.0,0.015909833773741687,0,0.326,4.0,0.367,-0.433883739117558,-0.9009688679024191,0,1,0
26,680129.0,0.01795982820906034,0,0.261,4.0,0.31,-0.433883739117558,-0.9009688679024191,0,0,1
435,95229.0,0.13036995033025653,0,0.214,2.0,0.18,-0.433883739117558,-0.9009688679024191,0,0,1
46,781882.0,0.015343747522004599,3,0.241,0.0,0.0,-0.433883739117558,-0.9009688679024191,0,0,1
204,314805.0,0.03796000698845317,6,0.143,1.0,0.127,-0.433883739117558,-0.9009688679024191,0,0,0
131,350073.0,0.03421572072110674,7,0.257,1.0,0.153,-0.433883739117558,-0.9009688679024191,0,0,0
253,255715.0,0.047146237021684294,8,0.267,5.0,0.377,-0.433883739117558,-0.9009688679024191,0,1,0
54,80955.0,0.14978691865851398,9,0.346,1.0,0.127,-0.433883739117558,-0.9009688679024191,0,0,0
324,791861.0,0.015423161388172924,11,0.283,3.0,0.233,-0.433883739117558,-0.9009688679024191,0,1,0
252,872970.0,0.01358695029611556,12,0.407,0.0,0.0,-0.433883739117558,-0.9009688679024191,0,0,1
182,284784.0,0.04197216135737963,12,0.255,2.0,0.503,-0.433883739117558,-0.9009688679024191,0,0,0
88,939090.0,0.012811338636339435,14,0.266,1.0,0.14,-0.433883739117558,-0.9009688679024191,0,0,1
479,941787.0,0.012951973216873879,18,0.43,4.0,0.512,-0.433883739117558,-0.9009688679024191,0,0,1
441,564882.0,0.02119734741060965,23,0.281,0.0,0.0,-0.433883739117558,-0.9009688679024191,0,0,1
260,429508.0,0.02850703595742105,2,0.388,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0,0,1
525,786206.0,0.015352210489362838,3,0.37,1.0,0.113,-0.9749279121818236,-0.2225209339563146,0,0,1
168,694768.0,0.01753822858853603,5,0.357,3.0,0.251,-0.9749279121818236,-0.2225209339563146,0,0,1
122,452284.0,0.026680139027690567,9,0.336,4.0,0.31,-0.9749279121818236,-0.2225209339563146,0,0,1
171,476420.0,0.02563074598043743,11,0.279,3.0,0.416,-0.9749279121818236,-0.2225209339563146,0,0,1
79,525921.0,0.023033877711671525,11,0.363,2.0,0.187,-0.9749279121818236,-0.2225209339563146,0,0,1
54,224805.0,0.05486532772847579,12,0.119,2.0,0.167,-0.9749279121818236,-0.2225209339563146,0,0,1
31,695668.0,0.017449415525796787,12,0.339,5.0,0.457,-0.9749279121818236,-0.2225209339563146,0,0,0
81,932363.0,0.012861943256006512,12,0.327,3.0,0.342,-0.9749279121818236,-0.2225209339563146,0,1,0
393,737588.0,0.016383129877384123,17,0.358,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0,0,1
168,677514.0,0.01811327883999445,18,0.247,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0,0,0
86,341816.0,0.03540208767290004,18,0.267,2.0,0.207,-0.9749279121818236,-0.2225209339563146,1,0,0
528,759620.0,0.015765777625654932,23,0.276,2.0,0.18,-0.9749279121818236,-0.2225209339563146,0,0,0
154,307486.0,0.03951399413306622,2,0.154,0.0,0.0,-0.7818314824680299,0.6234898018587334,0,0,0
85,395776.0,0.030226693887451486,4,0.137,4.0,0.37,-0.7818314824680299,0.6234898018587334,0,0,0
346,513770.0,0.02360394729158962,8,0.355,2.0,0.32,-0.7818314824680299,0.6234898018587334,0,0,1
49,286183.0,0.04286767557821394,12,0.133,2.0,0.187,-0.7818314824680299,0.6234898018587334,0,0,1
51,344222.0,0.03504424470254661,13,0.243,1.0,0.113,-0.7818314824680299,0.6234898018587334,0,0,1
50,140225.0,0.08546264931360313,14,0.203,2.0,0.153,-0.7818314824680299,0.6234898018587334,0,0,1
79,439559.0,0.02775964091282399,15,0.286,4.0,0.3,-0.7818314824680299,0.6234898018587334,0,0,1
543,141273.0,0.08529584563221564,16,0.289,4.0,0.307,-0.7818314824680299,0.6234898018587334,0,0,1
71,190117.0,0.06474434164225187,18,0.222,0.0,0.0,-0.7818314824680299,0.6234898018587334,0,0,1
85,279317.0,0.04343452063426143,21,0.211,4.0,0.307,-0.7818314824680299,0.6234898018587334,0,0,1
134,872461.0,0.01381838271280894,21,0.272,4.0,0.32,-0.7818314824680299,0.6234898018587334,0,0,1
568,89295.0,0.13572988409205441,21,0.421,1.0,0.087,-0.7818314824680299,0.6234898018587334,0,0,0
344,924078.0,0.013033531801428019,23,0.295,2.0,0.32,-0.7818314824680299,0.6234898018587334,0,0,1
547,378287.0,0.03173516404211617,0,0.277,4.0,0.3,0.0,1.0,0,0,1
147,423764.0,0.028563068122823082,1,0.246,5.0,0.532,0.0,1.0,0,0,1
62,419635.0,0.02869875010425727,1,0.258,0.0,0.0,0.0,1.0,1,0,0
252,899272.0,0.013477568522093426,4,0.233,3.0,0.347,0.0,1.0,0,0,1
419,865903.0,0.014067395539685161,6,0.295,0.0,0.0,0.0,1.0,0,0,1
87,283710.0,0.041898417398047304,6,0.276,2.0,0.463,0.0,1.0,0,0,1
359,263497.0,0.0461105819041583,6,0.224,3.0,0.247,0.0,1.0,0,1,0
82,32906.0,0.3667112380720841,7,0.205,1.0,0.153,0.0,1.0,0,0,1
40,817200.0,0.014566813509544788,7,0.331,2.0,0.32,0.0,1.0,0,0,1
549,662163.0,0.018504507198378647,7,0.36,5.0,0.493,0.0,1.0,0,0,1
139,461035.0,0.025761601613760343,9,0.342,5.0,0.399,0.0,1.0,0,0,0
95,374610.0,0.03241504498011265,9,0.215,5.0,0.369,0.0,1.0,1,0,0
149,427006.0,0.02891996833768144,10,0.166,0.0,0.0,0.0,1.0,0,0,0
179,810468.0,0.01514063479372412,11,0.241,4.0,0.3,0.0,1.0,0,0,1
34,468253.0,0.025505442570576162,12,0.199,1.0,0.127,0.0,1.0,0,0,0
40,196707.0,0.06157889653138932,12,0.354,5.0,0.412,0.0,1.0,0,0,1
204,661151.0,0.01827570403735304,16,0.191,2.0,0.187,0.0,1.0,1,0,0
45,875010.0,0.01383298476588839,17,0.299,0.0,0.0,0.0,1.0,0,0,1
580,395964.0,0.030858865957511288,18,0.395,1.0,0.113,0.0,1.0,0,0,1
106,143118.0,0.08484607107421847,19,0.336,4.0,0.432,0.0,1.0,0,0,1
505,418730.0,0.028868244453466436,21,0.322,1.0,0.1,0.0,1.0,0,0,1
49,145014.0,0.08322644710165915,22,0.297,1.0,0.14,0.0,1.0,0,0,1
137,269162.0,0.045723393346757714,23,0.364,5.0,0.525,0.0,1.0,0,0,1
33,176432.0,0.06826426045161875,23,0.377,2.0,0.173,0.0,1.0,1,0,0
51,603860.0,0.019984764680555097,0,0.338,4.0,0.377,0.7818314824680298,0.6234898018587336,0,0,1
159,71717.0,0.1701270270647127,2,0.348,3.0,0.407,0.7818314824680298,0.6234898018587336,0,0,1
342,707142.0,0.01758769808609869,3,0.228,2.0,0.167,0.7818314824680298,0.6234898018587336,1,0,0
92,846319.0,0.014297209444665664,5,0.22,0.0,0.0,0.7818314824680298,0.6234898018587336,0,1,0
474,667113.0,0.018238289465203048,11,0.267,5.0,0.372,0.7818314824680298,0.6234898018587336,0,0,0
12,190341.0,0.062367014988888365,11,0.246,5.0,0.425,0.7818314824680298,0.6234898018587336,1,0,0
45,236892.0,0.049689309896492916,12,0.289,0.0,0.0,0.7818314824680298,0.6234898018587336,0,0,1
292,740637.0,0.0161982185605094,12,0.332,4.0,0.3,0.7818314824680298,0.6234898018587336,0,0,1
178,912306.0,0.013270766606818326,14,0.325,1.0,0.14,0.7818314824680298,0.6234898018587336,0,1,0
60,920916.0,0.013166238831771844,17,0.199,2.0,0.313,0.7818314824680298,0.6234898018587336,0,0,0
99,423530.0,0.028600099166528937,17,0.199,5.0,0.367,0.7818314824680298,0.6234898018587336,0,0,1
490,732293.0,0.01680201777157504,18,0.375,2.0,0.193,0.7818314824680298,0.6234898018587336,0,0,1
206,549358.0,0.022298756002461055,18,0.16,4.0,0.43,0.7818314824680298,0.6234898018587336,0,1,0
115,518662.0,0.023126814765685552,19,0.304,1.0,0.127,0.7818314824680298,0.6234898018587336,0,0,1
467,839458.0,0.014441461037955444,19,0.479,0.0,0.0,0.7818314824680298,0.6234898018587336,0,0,1
316,707821.0,0.017096130236316807,19,0.359,1.0,0.14,0.7818314824680298,0.6234898018587336,0,0,0
161,448945.0,0.027085723195491653,20,0.123,5.0,0.359,0.7818314824680298,0.6234898018587336,0,0,1
224,247321.0,0.04945799184056348,23,0.268,4.0,0.297,0.7818314824680298,0.6234898018587336,0,0,0
379,591069.0,0.020704858485219153,3,0.225,4.0,0.353,0.9749279121818236,-0.22252093395631434,0,1,0
137,329279.0,0.03720553087199609,6,0.256,1.0,0.1,0.9749279121818236,-0.22252093395631434,0,0,0
103,778170.0,0.01572021537710269,7,0.128,5.0,0.359,0.9749279121818236,-0.22252093395631434,0,0,0
61,954072.0,0.012569281982911143,7,0.444,5.0,0.417,0.9749279121818236,-0.22252093395631434,0,0,1
70,587796.0,0.02082865483943409,7,0.61,2.0,0.3,0.9749279121818236,-0.22252093395631434,1,0,0
66,212824.0,0.05690617599518851,8,0.437,4.0,0.31,0.9749279121818236,-0.22252093395631434,0,0,0
418,113536.0,0.10665339627959414,11,0.312,1.0,0.113,0.9749279121818236,-0.22252093395631434,0,0,1
411,237932.0,0.05104399576349545,11,0.2,3.0,0.318,0.9749279121818236,-0.22252093395631434,0,0,1
470,495434.0,0.024471473495965155,12,0.303,5.0,0.417,0.9749279121818236,-0.22252093395631434,0,0,1
136,855136.0,0.014279599970063242,15,0.306,1.0,0.14,0.9749279121818236,-0.22252093395631434,0,0,0
259,726161.0,0.016519752506675516,16,0.287,0.0,0.0,0.9749279121818236,-0.22252093395631434,0,0,1
16,480488.0,0.025392933850585237,19,0.175,5.0,0.359,0.9749279121818236,-0.22252093395631434,0,1,0
515,60252.0,0.20123813317400252,19,0.12,4.0,0.443,0.9749279121818236,-0.22252093395631434,0,0,1
56,305259.0,0.04011347740770952,20,0.338,0.0,0.0,0.9749279121818236,-0.22252093395631434,0,0,0
160,809256.0,0.014885277341162746,20,0.326,0.0,0.0,0.9749279121818236,-0.22252093395631434,0,0,1
76,853649.0,0.014136957930015733,22,0.134,4.0,0.317,0.9749279121818236,-0.22252093395631434,0,1,0
176,904569.0,0.013431811171950398,22,0.257,5.0,0.417,0.9749279121818236,-0.22252093395631434,0,0,1
71,627962.0,0.019418372449288332,1,0.277,5.0,0.471,0.43388373911755823,-0.900968867902419,0,0,1
360,494555.0,0.02422986321036083,6,0.322,0.0,0.0,0.43388373911755823,-0.900968867902419,0,0,1
91,694126.0,0.017374367189818562,6,0.353,5.0,0.473,0.43388373911755823,-0.900968867902419,0,0,1
315,904193.0,0.013427443034838801,14,0.301,3.0,0.247,0.43388373911755823,-0.900968867902419,0,0,1
199,745957.0,0.01636957626243872,18,0.519,3.0,0.256,0.43388373911755823,-0.900968867902419,0,0,1
104,119021.0,0.10256173280345485,18,0.386,0.0,0.0,0.43388373911755823,-0.900968867902419,0,0,1
31,434013.0,0.027934647118865102,18,0.305,4.0,0.445,0.43388373911755823,-0.900968867902419,0,0,1
142,418498.0,0.029123197721375012,19,0.153,5.0,0.417,0.43388373911755823,-0.900968867902419,0,0,1
