,content_type,content_length,comments_count,follower_count,ER,day,hour,description_score,hashtag_count,desciption_word_count
41776,3,237,214,846592,1.435520297853039,5,17,0.8,0,11
41789,3,348,193,733038,1.682041040164357,5,22,0.55,1,10
41790,3,119,193,532642,2.246724817044093,5,22,0.0,0,13
41793,0,173,179,68052,17.82166578498795,5,23,0.04,2,17
41808,2,189,199,721848,1.706314902860436,6,5,0.0,4,12
41815,3,91,189,209514,5.801998911767233,6,8,0.4,1,19
41820,3,364,181,536573,2.2380924869495855,6,10,0.09999999999999999,4,18
41821,3,131,165,165524,7.20499746260361,6,10,0.012499999999999997,5,22
41822,3,553,169,333760,3.594798657718121,6,11,-0.02500000000000001,4,13
41834,0,227,203,424105,2.839391188502847,6,16,0.0,3,26
41836,0,148,191,758373,1.6054105301744657,6,16,0.08,3,12
41837,0,95,194,275299,4.402849265707467,6,16,0.05833333333333334,5,13
41841,3,74,234,275051,4.39227634147849,6,18,0.08,0,17
41842,3,67,210,523292,2.3151510055571265,6,18,0.037142857142857144,5,31
41845,2,528,195,206934,5.8912503503532525,6,19,-0.023809523809523808,5,22
41849,3,524,186,235594,5.210659015085274,6,21,0.04285714285714286,0,24
41862,3,546,194,663829,1.8063386805939483,4,2,0.002777777777777782,3,23
41868,3,308,184,898993,1.3409448126959833,4,5,0.22777777777777777,5,17
41873,3,357,215,224247,5.426605484131337,4,6,0.07724867724867725,5,28
41884,1,194,174,117987,10.230788137676186,4,8,0.065,2,15
41887,3,333,178,983137,1.2513006834245888,4,9,-0.004999999999999999,4,22
41889,3,150,220,374523,3.2633509824496763,4,10,-0.13412698412698412,2,33
41891,3,429,208,917115,1.3329844130779673,4,11,0.0,3,15
41913,3,176,216,400309,3.051392799062724,4,16,-0.25,0,12
41921,0,140,199,169604,7.133676092544987,4,18,-0.007777777777777784,1,23
41923,3,303,202,876543,1.3582904660695483,4,19,0.16666666666666666,1,27
41930,1,228,195,366528,3.2979745067225426,4,21,-0.2,2,17
41934,3,58,196,676247,1.80614479620612,4,23,0.0,5,14
41936,1,434,231,72695,17.04656441295825,0,1,-0.12962962962962962,4,19
41938,2,534,207,605887,1.9936060684583101,0,2,0.3,2,11
41942,3,193,197,737420,1.6432969000027122,0,3,0.16666666666666666,5,14
41948,1,11,204,860421,1.3982689869261675,0,4,0.2261904761904762,3,25
41949,3,182,197,523704,2.306646502604525,0,4,0.06041666666666666,3,19
41960,0,140,196,612925,1.9558673573438836,0,7,-0.14583333333333331,0,11
41961,3,81,214,865654,1.39397495997246,0,7,0.1313131313131313,4,28
41966,3,137,199,964108,1.2336792143618764,0,9,0.10416666666666666,5,32
41968,0,63,209,538873,2.2426434428891406,0,10,0.2,1,12
41979,3,445,227,709665,1.687979539641944,0,13,-0.30000000000000004,5,20
41987,1,307,207,257207,4.705548449303479,0,15,0.033333333333333326,3,18
41991,3,136,191,235068,5.068746064968434,0,17,0.27291666666666664,1,38
41992,3,177,199,536948,2.253290821457571,0,18,-0.4,5,17
41994,3,136,185,287836,4.174599424672383,0,18,0.1,5,14
41997,3,415,173,298697,4.035862429150611,0,23,0.21166666666666667,4,28
42002,3,116,217,453289,2.6815122361230914,2,0,-0.13285714285714284,1,20
42005,3,549,215,180098,6.708014525425046,2,1,0.06874999999999999,0,25
42006,3,176,192,343915,3.459284997746536,2,1,0.2458333333333333,4,25
42012,3,485,195,205278,5.913931351630472,2,4,0.4833333333333334,4,20
42015,3,343,194,92851,13.065018147354362,2,5,0.25,2,16
42016,3,100,185,321964,3.729920115292393,2,5,0.03333333333333333,3,22
42020,2,553,180,126421,9.582268768638121,2,7,0.12222222222222222,0,29
42028,3,59,191,709228,1.6860586440467662,2,12,0.00416666666666667,3,26
42033,3,112,209,693594,1.7403553087252772,2,13,0.1375,2,20
42034,1,68,168,932869,1.3031840483497683,2,13,0.0,3,12
42036,2,300,201,879601,1.3498165645559748,2,14,-0.08333333333333333,0,10
42040,0,145,214,529406,2.2479911447924654,2,15,0.049999999999999996,2,11
42055,0,599,225,368970,3.286988102013714,2,19,-0.05555555555555555,5,28
42058,3,66,202,972270,1.2439960093389697,2,21,0.05357142857142857,1,23
42060,3,186,193,784903,1.530125378549961,2,22,0.27666666666666667,1,18
42063,3,198,190,315942,3.812408606642991,2,23,0.08124999999999999,4,18
42072,3,217,193,112828,10.791647463395611,3,1,0.8,1,18
42073,3,174,238,818313,1.4708308434547661,3,2,0.0046296296296296285,5,30
42075,0,502,205,643263,1.8874084161532685,3,2,-0.0875,5,24
42078,0,13,188,115596,10.498633170697948,3,2,0.05,4,28
42081,2,129,165,637332,1.9056002209209641,3,3,0.1,5,13
42087,1,497,194,860809,1.4140186731319027,3,4,0.1,1,13
42099,3,159,209,454864,2.7054240388335855,3,9,0.11249999999999999,4,33
42107,2,509,178,53535,22.458204912673953,3,13,0.4,0,9
42108,3,143,179,460746,2.620315748807369,3,13,0.05,4,28
42111,2,401,229,709130,1.7153413337469856,3,14,-0.16296296296296298,4,9
42114,3,112,192,736144,1.6476395922536895,3,14,-0.06000000000000001,3,18
42119,3,595,186,169450,7.138979049867218,3,15,0.1875,0,14
42121,3,399,193,166791,7.16945158911452,3,16,0.041666666666666664,4,14
42134,3,525,190,412062,2.9536817275070253,3,21,-0.041666666666666664,1,11
42136,3,167,197,890508,1.3397970596558368,3,21,-0.08333333333333334,3,19
42142,3,199,203,850980,1.4337587252344357,1,0,0.3,4,33
42143,3,473,228,943145,1.2792306591245248,1,0,0.08333333333333333,0,13
42159,3,588,192,751203,1.6154088841498235,1,3,-0.15,5,11
42169,0,169,205,323905,3.785677899384079,1,5,0.23055555555555554,0,22
42177,3,197,197,154569,7.791989338094961,1,7,0.08166666666666667,0,10
42178,0,25,186,438147,2.78011717528592,1,8,0.0,3,15
42179,3,135,219,522925,2.306831763637233,1,8,0.0,4,8
42180,3,133,185,279059,4.416270394432718,1,9,0.04305555555555555,5,21
42194,1,254,210,235839,5.196765590084762,1,13,0.0,4,7
42195,0,404,216,160060,7.600274896913657,1,14,0.35000000000000003,2,19
42196,3,165,189,831358,1.4384897962129433,1,14,-0.1380952380952381,3,30
42199,2,124,191,247972,4.863049053925443,1,16,0.0,4,16
42200,3,289,190,984858,1.2385541875072346,1,16,0.3625,0,23
42201,2,561,212,522755,2.323268070128454,1,16,0.0,4,13
42208,1,66,204,567113,2.1859840984071957,1,19,0.31666666666666665,0,12
42209,3,15,204,402857,3.010497521453022,1,19,-0.175,1,15
42215,2,398,207,177212,6.906417172651964,1,22,-0.03333333333333335,1,14
42217,1,313,209,493295,2.469313493953922,1,23,0.0,0,16
42221,3,195,209,193029,6.285065974542685,5,0,0.8,2,13
42226,3,199,180,681606,1.7706710328254154,5,3,-0.1708333333333333,5,20
42229,3,185,191,399960,3.0453045304530453,5,4,0.049999999999999996,0,17
42232,3,504,196,251326,4.868179177641788,5,4,-0.3,0,11
42241,3,24,187,834243,1.4546121453821008,5,6,0.09,3,23
42250,3,186,174,203023,5.921989134236023,5,9,0.1,3,15
42257,3,57,182,599110,2.0431974094907446,5,12,0.4,3,13
42270,3,85,176,410554,2.9223926694174214,5,17,-0.09702380952380953,3,25
42275,3,167,210,155758,7.794142194943437,5,20,0.16875,5,25
42276,3,100,191,266581,4.593725734392173,5,20,0.1,4,23
42282,2,233,189,656702,1.8500019795889155,5,22,0.07142857142857142,5,26
42283,3,275,182,498298,2.3893332905209332,5,22,0.0,2,13
42286,2,363,212,559289,2.1697190540132203,5,22,0.09895833333333333,2,21
42288,3,485,200,888061,1.3637576697997098,5,23,-0.04666666666666666,2,21
42297,2,305,199,698297,1.7207577864433041,6,3,0.06666666666666667,4,17
42302,3,258,183,505390,2.3965650289875144,6,5,-0.012500000000000002,2,31
42305,3,264,169,386590,3.188649473602525,6,6,0.25,2,14
42306,3,473,218,334827,3.614702518016767,6,6,0.2923611111111111,1,30
42308,1,76,176,378139,3.1869233271363178,6,7,0.0,0,18
42313,2,192,213,695375,1.760057522919288,6,9,0.08333333333333333,0,15
42314,3,588,204,869264,1.3838143532919802,6,9,-0.15555555555555556,4,15
42315,2,98,216,276985,4.37063378883333,6,10,-0.03888888888888889,1,23
42323,0,51,170,738797,1.6395572802813223,6,14,0.14916666666666667,3,25
42324,1,102,188,736605,1.6592339177713973,6,15,0.0,3,13
42330,3,287,203,339049,3.630448696206153,6,18,0.2625,3,24
42331,3,25,196,212815,5.689448582101826,6,19,0.07142857142857142,3,17
42333,0,95,211,39124,31.548410183007874,6,20,0.13333333333333333,1,31
42336,3,543,196,843977,1.4326219790349737,6,21,0.13333333333333333,3,30
42337,3,149,201,37723,32.47355724624234,6,21,0.0,3,13
42338,0,179,190,719863,1.6933777677141344,6,21,-0.0375,0,18
42346,1,199,180,765430,1.5715349542087456,4,0,0.08,5,37
42357,2,329,201,257295,4.751744106958938,4,4,-0.1,1,13
42371,3,404,216,392898,3.0901149916772295,4,8,0.30625,1,25
42373,0,40,193,795775,1.5391285225095035,4,8,0.0,0,29
42374,3,153,176,924172,1.2969447245750791,4,8,0.11714285714285713,2,17
42389,0,110,216,961253,1.2639752489719147,4,13,-0.06944444444444443,1,31
42390,2,164,205,897506,1.3521915173826136,4,14,0.0840909090909091,0,29
42396,3,138,210,641794,1.8702262719813523,4,17,0.1520408163265306,5,37
42399,3,527,209,408021,2.9692099181169596,4,17,0.08666666666666667,2,18
42401,3,435,200,552271,2.2005500922554324,4,18,-0.08333333333333333,2,18
42418,0,66,203,801683,1.5211748284546385,4,21,0.21666666666666667,2,13
42420,3,52,191,633515,1.9252898510690355,4,22,-0.08888888888888889,5,14
42425,1,28,216,433625,2.7708273277601614,4,23,0.0,4,7
42430,0,573,200,481309,2.5276901117577277,0,0,0.27714285714285714,1,31
42431,3,294,194,707293,1.735772869235239,0,0,0.002083333333333333,1,12
42434,3,291,199,328467,3.760195088091041,0,1,-0.08333333333333333,2,8
42436,1,331,195,497727,2.421005892788617,0,2,0.10595238095238096,1,28
42446,3,39,207,60265,20.326889571061145,0,8,0.1791666666666667,5,31
42452,3,190,194,305396,3.9391478604827825,0,10,-0.16666666666666666,1,13
42479,3,517,199,447961,2.7350595252711734,0,19,0.3666666666666667,3,13
42485,3,24,185,937340,1.2954744276356498,0,21,0.032467532467532464,1,28
42506,3,480,212,214464,5.6648202029245,2,4,0.06666666666666667,3,20
42510,0,546,195,434845,2.7913394427899596,2,6,-0.14623015873015874,0,37
42512,3,175,200,481054,2.5643690729107336,2,8,0.23333333333333334,2,24
42522,3,302,206,392298,3.10478258874631,2,13,0.22500000000000003,3,8
42524,0,552,182,260388,4.597754120773614,2,13,0.43,1,31
42527,3,458,189,254286,4.627859968696665,2,18,-0.030555555555555548,5,21
42528,3,451,230,332710,3.5974271888431364,2,18,-0.16666666666666666,5,11
42531,3,150,187,336399,3.6364555185954774,2,19,-0.14583333333333334,3,16
42543,2,51,188,706071,1.7199403459425469,2,23,0.23333333333333336,4,12
42550,0,60,199,662197,1.8595674701033076,3,2,0.3041666666666667,2,19
42560,3,142,200,799510,1.5154281997723607,3,4,0.27777777777777773,3,22
42561,3,71,179,360290,3.347581115212745,3,4,-0.033333333333333326,3,31
42567,3,298,195,690276,1.75074897577201,3,6,0.3840909090909091,3,25
42572,0,311,183,654458,1.8783481904109964,3,9,0.13333333333333333,5,23
42578,3,155,209,223264,5.487673785294539,3,10,0.0,4,9
42584,3,299,185,159083,7.653866220777833,3,12,-0.1,4,14
42590,2,147,194,94428,12.929427712119287,3,14,0.011904761904761904,1,32
42592,2,152,233,78528,15.295181336593316,3,14,-0.08333333333333333,0,6
42596,3,35,222,365304,3.3454328449729545,3,15,0.13333333333333333,3,24
42605,3,494,198,44841,26.95747195646841,3,17,0.03333333333333333,5,26
42610,3,484,198,237776,5.119103694233227,3,19,-0.06666666666666667,2,23
42615,0,32,170,714057,1.6977636239123766,3,20,0.2833333333333333,0,22
42621,3,390,188,179805,6.772336698089597,3,22,0.15,3,20
42624,3,413,181,286940,4.231546664807974,1,1,0.0,4,13
42628,1,34,206,698078,1.7443609453384867,1,2,0.0,3,13
42654,3,113,209,630759,1.9238726676908298,1,15,-0.04,3,20
42655,3,247,212,688468,1.7611566550660307,1,16,0.2,0,14
42657,2,573,177,165338,7.230037861834545,1,16,0.025,2,15
42658,3,83,185,753739,1.598165943383585,1,16,0.11249999999999999,5,38
42659,3,122,198,792516,1.51176758576483,1,17,0.5,2,21
42660,0,64,186,813093,1.4795355512838015,1,17,0.05000000000000002,2,13
42664,3,41,198,944532,1.277881532864953,1,19,0.05,5,14
42677,0,96,192,321883,3.7808769024769875,1,22,0.060416666666666674,2,17
42682,3,448,217,926135,1.3105000890798857,1,23,0.0,0,19
42683,3,23,207,484012,2.475145244332785,1,23,-0.027777777777777776,1,33
42690,0,146,219,790666,1.5345291184899819,5,2,0.2285714285714286,2,37
42702,3,158,210,96150,12.466978679147166,5,8,0.2,0,12
42716,0,164,180,558647,2.1632623105467315,5,13,0.32,4,17
42719,0,97,214,983734,1.234988320013337,5,14,0.13527462121212122,3,20
42722,3,145,198,233702,5.168547979906035,5,14,-0.06481481481481481,1,33
42736,3,474,197,396401,3.0701234356119183,5,19,-0.05,4,10
42737,3,348,222,40636,29.744561472585886,5,20,0.03125,3,13
42744,3,118,187,913012,1.335798434193636,5,23,0.1409090909090909,1,39
42747,1,166,213,418962,2.898592235095307,6,1,0.15,3,14
42749,0,101,199,533128,2.288005882264672,6,1,0.1,0,22
42753,0,136,193,499941,2.4122846495886514,6,5,0.012499999999999997,2,22
42757,3,577,194,258338,4.707785923867182,6,6,0.6,5,14
42758,3,279,202,777122,1.5764577505205102,6,6,0.07422222222222222,4,13
42768,3,238,211,214999,5.646537890873911,6,12,0.5,4,35
42780,3,70,215,340411,3.559814459579743,6,15,0.1,0,17
42785,3,334,192,544990,2.239307143250335,6,16,-0.049999999999999996,4,14
42786,0,120,193,97771,12.347219523171493,6,17,-0.15625,0,23
42794,3,190,196,970481,1.2418584186604373,6,19,0.23088624338624342,3,38
42801,0,446,188,737280,1.6459147135416667,6,21,-0.061904761904761914,2,20
42811,1,67,194,659792,1.824059703664185,4,1,0.10692640692640693,1,19
42814,3,471,222,249035,4.829040094765795,4,2,0.3,0,11
42816,1,128,183,147069,8.172354473070463,4,4,0.2,3,16
42829,2,74,209,43560,27.754820936639117,4,8,-0.21875,1,9
42843,3,321,199,431793,2.7682245890970907,4,13,0.2873015873015873,1,28
42853,1,307,215,356119,3.425821144055779,4,18,-0.125,4,18
42855,0,100,214,596932,2.050317289071452,4,18,0.22532467532467532,2,22
42860,0,166,200,410287,2.9679224542820024,4,21,0.0,0,26
42865,0,114,208,719716,1.6910837052392886,4,22,0.0,1,13
42866,2,159,197,193771,6.272868489092795,4,23,0.21428571428571425,4,40
42875,1,206,176,732840,1.667485399268599,0,2,0.10069444444444446,3,27
42878,0,239,178,191200,6.332635983263598,0,3,0.044047619047619044,4,22
42880,0,104,198,511756,2.3655804719436606,0,3,0.1,0,21
42881,2,224,210,163307,7.316281604585228,0,4,-0.5,5,16
42886,3,319,187,191512,6.360959104390325,0,6,0.25,3,15
42890,3,111,201,387940,3.178584317162448,0,7,0.2240740740740741,3,24
42892,2,188,185,949761,1.2762158058711612,0,8,0.06666666666666665,4,10
42898,2,461,197,831529,1.4514226202573814,0,10,0.0,5,9
42913,3,110,177,888869,1.3643180266158457,0,15,0.3041666666666667,1,19
42917,0,30,191,891630,1.3720938057265906,0,17,0.22499999999999998,3,7
42923,3,109,195,131210,9.35828061885527,0,20,0.0,1,12
42931,0,313,199,222736,5.327383090295237,0,22,0.23065476190476192,3,18
42935,3,491,207,508351,2.392834871968384,2,0,0.04166666666666667,4,26
42937,3,42,211,229596,5.30192163626544,2,1,-0.07142857142857142,3,18
42941,3,138,202,606573,1.9733816045224566,2,2,0.2869047619047619,0,26
42945,1,167,212,38365,31.669490420956603,2,4,0.0,1,26
42948,3,50,193,756242,1.5702645449472523,2,5,-0.15333333333333332,1,20
42953,0,84,164,210257,5.693032812225039,2,6,0.05,1,10
42956,3,341,193,753410,1.6015184295403564,2,7,0.17575757575757578,2,17
42964,1,459,196,323714,3.673613127637359,2,9,0.3,2,9
42970,3,245,165,88618,13.551422961475096,2,11,0.2729166666666667,4,25
42990,3,81,208,274640,4.411229245557821,2,18,0.32107142857142856,4,16
42992,3,56,225,636877,1.9038213030145537,2,19,0.16666666666666666,1,16
42993,2,471,211,878094,1.3849314538079067,2,19,0.16466450216450215,5,25
43004,3,78,211,117221,10.220864862098088,2,23,0.19999999999999998,0,21
43005,3,90,185,594875,2.0651397352384957,3,0,0.3375,0,12
43014,0,58,215,468201,2.61447540692993,3,3,0.09722222222222224,1,33
43017,3,138,189,964389,1.2706490845499068,3,4,-0.15,3,14
43019,3,197,204,414362,2.9389760644074507,3,4,0.0,1,11
43021,3,177,204,556201,2.1866195853657224,3,5,0.09999999999999999,1,19
43042,3,92,201,696930,1.7373337350953466,3,11,0.06666666666666665,5,13
43044,3,314,207,968897,1.2411019953617362,3,11,0.4083333333333334,2,36
43046,0,552,210,63134,18.937498020084263,3,14,0.1980952380952381,2,19
43048,3,347,222,848127,1.4120526760732768,3,14,-0.15000000000000002,1,8
43053,3,191,216,148405,8.297564098244669,3,16,-0.14,1,19
43061,0,116,210,445837,2.661735118440147,3,20,0.07999999999999999,0,27
43064,3,245,200,299262,4.072017162219059,3,21,0.1622895622895623,3,33
43075,0,144,197,909945,1.2996389891696751,1,0,0.3,1,22
43076,3,373,195,729142,1.6645591668015283,1,0,-0.006249999999999999,1,22
43077,3,109,196,726880,1.6376843495487563,1,0,0.0,4,27
43080,3,425,208,668262,1.846132205631923,1,1,-0.3125,3,13
43085,3,424,207,439248,2.7094033438968417,1,2,-0.125,1,10
43091,3,166,182,999696,1.1929626606488373,1,4,-0.09814814814814815,3,29
43093,0,432,202,815102,1.4911017271458051,1,4,-0.3,4,13
43094,3,18,188,117307,10.135797522739479,1,5,0.25,0,15
43100,1,48,192,294693,4.138204843684784,1,6,0.22999999999999998,3,36
43102,0,152,188,231010,5.337431280031168,1,6,0.75,1,16
43105,3,246,199,707709,1.7019707252557197,1,8,0.15,5,26
43108,2,375,189,445332,2.726505169177153,1,8,0.08750000000000001,3,21
43112,1,41,214,865864,1.389132704443192,1,10,-0.025925925925925925,5,30
43113,1,153,201,488317,2.5102546091985327,1,10,0.11666666666666665,1,14
43116,3,312,203,102393,11.764476087232525,1,11,0.10509259259259258,2,26
43117,3,121,194,856174,1.404504224608549,1,12,0.0,3,22
43122,0,102,223,609696,1.9901721513672386,1,13,-0.2,5,21
43123,2,172,201,671524,1.81467825423961,1,13,0.0,1,10
43128,0,53,207,137738,8.84287560440837,1,14,-0.04999999999999999,0,9
43129,1,19,179,904620,1.319449050430015,1,14,0.05113636363636363,4,9
43135,3,102,207,747414,1.638315578782308,1,18,-0.0875,2,12
43139,0,504,208,524455,2.3069662792803958,1,20,0.06666666666666668,5,17
43150,2,161,172,973555,1.2309525399181351,1,23,0.15,5,10
43153,3,169,188,824929,1.4557616473660158,5,0,0.11249999999999999,5,13
43159,3,101,160,854412,1.4428636301924598,5,2,0.125,3,28
43162,2,438,196,320486,3.772395674070006,5,3,0.3333333333333333,5,18
43164,0,75,208,514845,2.3546892754129884,5,4,0.0,3,6
43172,3,84,198,324561,3.6794316014555046,5,7,0.07525510204081633,2,21
43195,1,75,205,903497,1.3354775942808885,5,17,0.37777777777777777,2,15
43200,3,81,180,792561,1.5380519606692735,5,20,0.22000000000000003,5,18
43202,2,192,191,492220,2.398724147738816,5,20,0.0,0,18
43203,2,453,193,776054,1.5751481211359004,5,20,0.034374999999999996,0,40
43211,3,48,190,501988,2.3767500418336693,6,0,0.09999999999999999,2,14
43215,3,275,207,458157,2.6377420840454255,6,1,0.0875,5,22
43217,0,33,172,268069,4.551440114298931,6,1,-0.021875,5,30
43218,3,277,214,341259,3.5295772419188944,6,1,0.1,4,9
43231,3,432,167,675166,1.768009645035443,6,6,0.012500000000000004,2,20
43239,0,36,183,677965,1.770150376494362,6,9,0.3392857142857143,1,11
43243,3,123,171,957537,1.2688804714595885,6,11,-0.1073484848484848,3,13
43256,3,577,198,987053,1.2085470587698937,6,16,0.25,0,15
43261,0,85,196,443494,2.758549157373042,6,18,0.3,2,11
43269,0,64,225,683811,1.7656925670982186,4,0,-0.04479166666666667,1,14
43272,3,267,200,863124,1.4099943924627285,4,1,0.16241496598639454,3,30
43277,1,99,173,626243,1.9399817642672252,4,2,0.0,2,21
43280,3,98,192,423472,2.9029073941134245,4,3,0.2733333333333333,2,19
43283,3,354,165,557520,2.160819342803846,4,4,-0.25,3,18
43284,0,35,188,950977,1.270062262283946,4,4,0.007142857142857133,5,25
43285,3,189,212,552811,2.1812156415121984,4,4,0.0,0,14
43292,3,129,187,589403,2.068873080048795,4,6,-0.1,1,22
43293,3,198,204,250097,4.843320791532886,4,6,0.16,2,27
43295,3,494,189,350090,3.43026079008255,4,7,0.0,2,25
43304,0,353,197,894588,1.3464298649210587,4,10,-0.15,5,10
43309,1,239,206,91005,13.34651942200978,4,12,0.4515625,2,32
43333,3,325,210,941242,1.2726801396452774,4,18,0.12954545454545455,2,29
43334,3,183,187,355551,3.4509817157032323,4,18,0.0,3,10
43337,3,55,214,730056,1.6683651665077748,4,21,0.0569047619047619,1,38
43340,3,38,207,120049,10.003415272097227,4,22,0.07857142857142857,3,12
43345,3,136,195,874368,1.3839710510906162,0,0,-0.14999999999999997,3,21
43346,2,256,187,761793,1.5909833773741686,0,0,0.125,4,24
43349,3,26,207,680129,1.795982820906034,0,0,0.21666666666666667,4,13
43350,3,435,204,95229,13.036995033025653,0,0,0.2,2,8
43354,3,46,183,781882,1.5343747522004598,0,3,0.0025000000000000022,0,17
43360,0,204,198,314805,3.796000698845317,0,6,-0.1,1,12
